centr_lat,centr_lon,country
51.63940000000,1.45544000000,United Kingdom
51.63970000000,1.54319000000,United Kingdom
51.64020000000,1.43171000000,United Kingdom
51.64060000000,1.51947000000,United Kingdom
51.64140000000,1.49576000000,United Kingdom
51.64230000000,1.47204000000,United Kingdom
51.64320000000,1.44833000000,United Kingdom
51.64350000000,1.53612000000,United Kingdom
51.64440000000,1.51237000000,United Kingdom
51.64530000000,1.48863000000,United Kingdom
51.64610000000,1.46494000000,United Kingdom
51.64700000000,1.44123000000,United Kingdom
51.64730000000,1.52900000000,United Kingdom
51.64820000000,1.50526000000,United Kingdom
51.64910000000,1.48155000000,United Kingdom
51.65010000000,1.45803000000,United Kingdom
51.65030000000,1.54561000000,United Kingdom
51.65090000000,1.43412000000,United Kingdom
51.65120000000,1.52190000000,United Kingdom
51.65200000000,1.49817000000,United Kingdom
51.65320000000,1.47390000000,United Kingdom
51.65380000000,1.45074000000,United Kingdom
51.65430000000,1.53820000000,United Kingdom
51.65500000000,1.51480000000,United Kingdom
51.65590000000,1.49105000000,United Kingdom
51.65680000000,1.46735000000,United Kingdom
51.65710000000,1.55510000000,United Kingdom
51.65760000000,1.44364000000,United Kingdom
51.65800000000,1.53141000000,United Kingdom
51.65880000000,1.50770000000,United Kingdom
51.65970000000,1.48393000000,United Kingdom
51.66050000000,1.46050000000,United Kingdom
51.66090000000,1.54801000000,United Kingdom
51.66180000000,1.52430000000,United Kingdom
51.66270000000,1.50061000000,United Kingdom
51.66350000000,1.47686000000,United Kingdom
51.66440000000,1.54091000000,United Kingdom
51.66440000000,1.45314000000,United Kingdom
51.66590000000,1.51658000000,United Kingdom
51.66660000000,1.49349000000,United Kingdom
51.66740000000,1.46975000000,United Kingdom
51.66860000000,1.53381000000,United Kingdom
51.66950000000,1.51010000000,United Kingdom
51.67040000000,1.48639000000,United Kingdom
51.67130000000,1.46253000000,United Kingdom
51.67240000000,1.52670000000,United Kingdom
51.67340000000,1.50270000000,United Kingdom
51.67420000000,1.47928000000,United Kingdom
51.67460000000,1.54363000000,United Kingdom
51.67630000000,1.51961000000,United Kingdom
51.67700000000,1.49619000000,United Kingdom
51.67800000000,1.47218000000,United Kingdom
51.67920000000,1.53621000000,United Kingdom
51.68010000000,1.51250000000,United Kingdom
51.68100000000,1.48877000000,United Kingdom
51.68310000000,1.52910000000,United Kingdom
51.68390000000,1.50537000000,United Kingdom
51.68500000000,1.48130000000,United Kingdom
51.68690000000,1.52200000000,United Kingdom
51.68780000000,1.49827000000,United Kingdom
51.69050000000,1.51441000000,United Kingdom
51.69140000000,1.49202000000,United Kingdom
51.69450000000,1.50777000000,United Kingdom
51.69840000000,1.50067000000,United Kingdom
